"","Cow","QTR","FARMID","Enrolldate","Tx","Age","Parity","Calv1Date","MYDO","DIMDO","SCCDO","PeakSCC","CM1","Calv2Date","DPlength","DOCult1","DOCult2","PCCult1","PCCult2","PCSampDIM","IMIDO","IMIPC","Cure","NewIMI"
"403",7.79358680337158,"RR",4,2018-08-20,"Orbeseal",113.355263157895,"4",2017-07-18,24.493968,398,4.59511985013459,4.59511985013459,"0",2018-10-17,58,"No Growth",NA,"No Growth",NA,7,0,0,NA,0
"404",7.79688034278352,"LF",2,2018-07-12,"Orbeseal",57.6644736842105,"3",2017-09-14,14.968536,301,5.78689738136671,6.47850964220857,"0",2018-09-05,55,"No Growth",NA,"No Growth",NA,2,0,0,NA,0
"405",7.79688034278352,"LR",2,2018-07-12,"Orbeseal",57.6644736842105,"3",2017-09-14,14.968536,301,5.78689738136671,6.47850964220857,"0",2018-09-05,55,"No Growth",NA,"No Growth",NA,2,0,0,NA,0
"406",7.79688034278352,"RF",2,2018-07-12,"Orbeseal",57.6644736842105,"3",2017-09-14,14.968536,301,5.78689738136671,6.47850964220857,"0",2018-09-05,55,"No Growth",NA,"No Growth",NA,2,0,0,NA,0
"407",7.79688034278352,"RR",2,2018-07-12,"Orbeseal",57.6644736842105,"3",2017-09-14,14.968536,301,5.78689738136671,6.47850964220857,"0",2018-09-05,55,"No Growth",NA,"No Growth",NA,2,0,0,NA,0
"408",7.80057265467065,"LF",2,2018-08-02,"Lockout",58.0921052631579,"3",2017-08-07,18.14368,360,4.89034912822175,5.37063802812766,"0",2018-09-22,51,"No Growth",NA,"No Growth",NA,7,0,0,NA,0
"409",7.80057265467065,"LR",2,2018-08-02,"Lockout",58.0921052631579,"3",2017-08-07,18.14368,360,4.89034912822175,5.37063802812766,"0",2018-09-22,51,"No Growth",NA,"No Growth",NA,7,0,0,NA,0
"410",7.80057265467065,"RF",2,2018-08-02,"Lockout",58.0921052631579,"3",2017-08-07,18.14368,360,4.89034912822175,5.37063802812766,"0",2018-09-22,51,"No Growth",NA,"No Growth",NA,7,0,0,NA,0
"411",7.80057265467065,"RR",2,2018-08-02,"Lockout",58.0921052631579,"3",2017-08-07,18.14368,360,4.89034912822175,5.37063802812766,"0",2018-09-22,51,"No Growth",NA,"No Growth",NA,7,0,0,NA,0
"412",7.80057265467065,"LF",5,2018-08-22,"Orbeseal",32.0723684210526,"1",2017-11-07,24.493968,288,5.52545293913178,5.52545293913178,"0",2018-10-23,62,"No Growth",NA,"No Growth",NA,8,0,0,NA,0
"413",7.80057265467065,"LR",5,2018-08-22,"Orbeseal",32.0723684210526,"1",2017-11-07,24.493968,288,5.52545293913178,5.52545293913178,"0",2018-10-23,62,"No Growth",NA,"No Growth",NA,8,0,0,NA,0
"414",7.80057265467065,"RF",5,2018-08-22,"Orbeseal",32.0723684210526,"1",2017-11-07,24.493968,288,5.52545293913178,5.52545293913178,"0",2018-10-23,62,"No Growth",NA,"No Growth",NA,8,0,0,NA,0
"415",7.80057265467065,"RR",5,2018-08-22,"Orbeseal",32.0723684210526,"1",2017-11-07,24.493968,288,5.52545293913178,5.52545293913178,"0",2018-10-23,62,"No Growth",NA,"Staphylococcus chromogenes",NA,8,0,1,NA,1
"416",7.81561053203519,"LF",5,2018-08-22,"Orbeseal",70.4605263157895,"4",2017-08-22,20.865232,365,5.76205138278018,7.01391547481053,"1",2018-10-20,59,"No Growth",NA,"No Growth",NA,4,0,0,NA,0
"417",7.81561053203519,"LR",5,2018-08-22,"Orbeseal",70.4605263157895,"4",2017-08-22,20.865232,365,5.76205138278018,7.01391547481053,"1",2018-10-20,59,"Streptococcus dysgalactiae",NA,"Escherichia coli",NA,4,1,1,1,1
"418",7.81561053203519,"RR",5,2018-08-22,"Orbeseal",70.4605263157895,"4",2017-08-22,20.865232,365,5.76205138278018,7.01391547481053,"1",2018-10-20,59,"No Growth",NA,"Bacillus sp.",NA,4,0,1,NA,1
"419",7.81923445385907,"LF",2,2018-06-28,"Orbeseal",55.7236842105263,"3",2017-08-26,33.112216,306,3.13549421592915,4.40671924726425,"0",2018-08-16,49,"No Growth",NA,"No Growth",NA,1,0,0,NA,0
"420",7.81923445385907,"LR",2,2018-06-28,"Orbeseal",55.7236842105263,"3",2017-08-26,33.112216,306,3.13549421592915,4.40671924726425,"0",2018-08-16,49,"No Growth",NA,"Staphylococcus sp.",NA,1,0,1,NA,1
"421",7.81923445385907,"RF",2,2018-06-28,"Orbeseal",55.7236842105263,"3",2017-08-26,33.112216,306,3.13549421592915,4.40671924726425,"0",2018-08-16,49,"No Growth",NA,"No Growth",NA,1,0,0,NA,0
"422",7.81923445385907,"RR",2,2018-06-28,"Orbeseal",55.7236842105263,"3",2017-08-26,33.112216,306,3.13549421592915,4.40671924726425,"0",2018-08-16,49,"No Growth",NA,"No Growth",NA,1,0,0,NA,0
"423",7.82003798945875,"LF",2,2018-06-28,"Orbeseal",55.625,"3",2017-08-30,19.050864,302,4.14313472639153,4.68213122712422,"0",2018-08-14,47,"No Growth",NA,"No Growth",NA,3,0,0,NA,0
"424",7.82003798945875,"LR",2,2018-06-28,"Orbeseal",55.625,"3",2017-08-30,19.050864,302,4.14313472639153,4.68213122712422,"0",2018-08-14,47,"No Growth",NA,NA,NA,3,0,NA,NA,NA
"425",7.82003798945875,"RF",2,2018-06-28,"Orbeseal",55.625,"3",2017-08-30,19.050864,302,4.14313472639153,4.68213122712422,"0",2018-08-14,47,"No Growth",NA,"Arthrobacter sp.",NA,3,0,1,NA,1
"426",7.82003798945875,"RR",2,2018-06-28,"Orbeseal",55.625,"3",2017-08-30,19.050864,302,4.14313472639153,4.68213122712422,"0",2018-08-14,47,"No Growth",NA,NA,NA,3,0,NA,NA,NA
"427",7.82524529143177,"LF",2,2018-07-19,"Lockout",56.0526315789474,"3",2017-07-27,18.597272,357,4.68213122712422,4.68213122712422,"0",2018-09-16,59,"No Growth",NA,"No Growth",NA,6,0,0,NA,0
"428",7.82524529143177,"LR",2,2018-07-19,"Lockout",56.0526315789474,"3",2017-07-27,18.597272,357,4.68213122712422,4.68213122712422,"0",2018-09-16,59,"No Growth",NA,"No Growth",NA,6,0,0,NA,0
"429",7.82524529143177,"RF",2,2018-07-19,"Lockout",56.0526315789474,"3",2017-07-27,18.597272,357,4.68213122712422,4.68213122712422,"0",2018-09-16,59,"No Growth",NA,NA,NA,6,0,NA,NA,NA
"430",7.82524529143177,"RR",2,2018-07-19,"Lockout",56.0526315789474,"3",2017-07-27,18.597272,357,4.68213122712422,4.68213122712422,"0",2018-09-16,59,"No Growth",NA,"No Growth",NA,6,0,0,NA,0
"431",7.82524529143177,"LF",4,2018-08-20,"Orbeseal",65.0986842105263,"3",2017-05-08,27.21552,469,4.7361984483945,6.42486902390539,"0",2018-10-19,60,"No Growth",NA,"No Growth",NA,5,0,0,NA,0
"432",7.82524529143177,"LR",4,2018-08-20,"Orbeseal",65.0986842105263,"3",2017-05-08,27.21552,469,4.7361984483945,6.42486902390539,"0",2018-10-19,60,"No Growth",NA,"No Growth",NA,5,0,0,NA,0
"433",7.82524529143177,"RF",4,2018-08-20,"Orbeseal",65.0986842105263,"3",2017-05-08,27.21552,469,4.7361984483945,6.42486902390539,"0",2018-10-19,60,"No Growth",NA,"Bacillus sp.",NA,5,0,1,NA,1
"434",7.82524529143177,"RR",4,2018-08-20,"Orbeseal",65.0986842105263,"3",2017-05-08,27.21552,469,4.7361984483945,6.42486902390539,"0",2018-10-19,60,"No Growth",NA,"No Growth",NA,5,0,0,NA,0
"435",7.83518375526675,"LF",2,2018-07-05,"Orbeseal",55,"3",2017-07-13,29.029888,357,5.09375020080676,6.2709884318583,"0",2018-08-24,50,"No Growth",NA,"No Growth",NA,0,0,0,NA,0
"436",7.83518375526675,"LR",2,2018-07-05,"Orbeseal",55,"3",2017-07-13,29.029888,357,5.09375020080676,6.2709884318583,"0",2018-08-24,50,"No Growth",NA,"Staphylococcus chromogenes",NA,0,0,1,NA,1
"437",7.83518375526675,"RF",2,2018-07-05,"Orbeseal",55,"3",2017-07-13,29.029888,357,5.09375020080676,6.2709884318583,"0",2018-08-24,50,"No Growth",NA,"No Growth",NA,0,0,0,NA,0
"438",7.83518375526675,"RR",2,2018-07-05,"Orbeseal",55,"3",2017-07-13,29.029888,357,5.09375020080676,6.2709884318583,"0",2018-08-24,50,"Staphylococcus simulans",NA,"No Growth",NA,0,1,0,1,0
"439",7.83597458172157,"LF",2,2018-06-28,"Orbeseal",54.7368421052632,"3",2017-08-30,25.401152,302,3.73766961828337,5.99396142730657,"0",2018-08-16,49,"No Growth",NA,"No Growth",NA,1,0,0,NA,0
"440",7.83597458172157,"LR",2,2018-06-28,"Orbeseal",54.7368421052632,"3",2017-08-30,25.401152,302,3.73766961828337,5.99396142730657,"0",2018-08-16,49,"No Growth",NA,"No Growth",NA,1,0,0,NA,0
"441",7.83597458172157,"RF",2,2018-06-28,"Orbeseal",54.7368421052632,"3",2017-08-30,25.401152,302,3.73766961828337,5.99396142730657,"0",2018-08-16,49,"No Growth",NA,NA,NA,1,0,NA,NA,NA
"442",7.83597458172157,"RR",2,2018-06-28,"Orbeseal",54.7368421052632,"3",2017-08-30,25.401152,302,3.73766961828337,5.99396142730657,"0",2018-08-16,49,"No Growth",NA,NA,NA,1,0,NA,NA,NA
"443",7.83755436088108,"LF",4,2018-08-13,"Orbeseal",36.9078947368421,"1",2017-08-16,29.937072,362,3.97029191355212,4.7361984483945,"0",2018-10-15,63,"No Growth",NA,NA,NA,NA,0,NA,NA,NA
"444",7.83755436088108,"LR",4,2018-08-13,"Orbeseal",36.9078947368421,"1",2017-08-16,29.937072,362,3.97029191355212,4.7361984483945,"0",2018-10-15,63,"Bacillus sp.",NA,NA,NA,NA,1,NA,NA,NA
"445",7.83755436088108,"RF",4,2018-08-13,"Orbeseal",36.9078947368421,"1",2017-08-16,29.937072,362,3.97029191355212,4.7361984483945,"0",2018-10-15,63,"No Growth",NA,NA,NA,NA,0,NA,NA,NA
"446",7.83755436088108,"RR",4,2018-08-13,"Orbeseal",36.9078947368421,"1",2017-08-16,29.937072,362,3.97029191355212,4.7361984483945,"0",2018-10-15,63,"Staphylococcus chromogenes","Staphylococcus sp.",NA,NA,NA,1,NA,NA,NA
"447",7.83952558170468,"LF",5,2018-08-15,"Lockout",48.4868421052632,"2",2017-08-17,27.21552,363,5.86078622346587,5.86078622346587,"1",2018-10-18,64,"No Growth",NA,"No Growth",NA,6,0,0,NA,0
"448",7.83952558170468,"LR",5,2018-08-15,"Lockout",48.4868421052632,"2",2017-08-17,27.21552,363,5.86078622346587,5.86078622346587,"1",2018-10-18,64,"No Growth",NA,"Bacillus sp.","Staphylococcus chromogenes",6,0,1,NA,1
"449",7.83952558170468,"RF",5,2018-08-15,"Lockout",48.4868421052632,"2",2017-08-17,27.21552,363,5.86078622346587,5.86078622346587,"1",2018-10-18,64,"No Growth",NA,"No Growth",NA,6,0,0,NA,0
"450",7.83952558170468,"RR",5,2018-08-15,"Lockout",48.4868421052632,"2",2017-08-17,27.21552,363,5.86078622346587,5.86078622346587,"1",2018-10-18,64,"No Growth",NA,"No Growth",NA,6,0,0,NA,0
"451",7.84109976542212,"LF",2,2018-07-12,"Lockout",54.8355263157895,"3",2017-08-21,17.236496,325,6.82437367004309,6.82437367004309,"0",2018-09-05,55,"Staphylococcus chromogenes",NA,"No Growth",NA,2,1,0,1,0
"452",7.84109976542212,"LR",2,2018-07-12,"Lockout",54.8355263157895,"3",2017-08-21,17.236496,325,6.82437367004309,6.82437367004309,"0",2018-09-05,55,"No Growth",NA,"Gram negative organism",NA,2,0,1,NA,1
"453",7.84109976542212,"RF",2,2018-07-12,"Lockout",54.8355263157895,"3",2017-08-21,17.236496,325,6.82437367004309,6.82437367004309,"0",2018-09-05,55,"No Growth",NA,"Bacillus sp.",NA,2,0,1,NA,1
"454",7.84109976542212,"RR",2,2018-07-12,"Lockout",54.8355263157895,"3",2017-08-21,17.236496,325,6.82437367004309,6.82437367004309,"0",2018-09-05,55,"No Growth",NA,"No Growth",NA,2,0,0,NA,0
"455",7.84776253747361,"LF",5,2018-08-22,"Orbeseal",59.375,"3",2017-11-14,21.772416,281,6.51471269087253,6.51471269087253,"0",2018-10-21,60,"No Growth",NA,NA,NA,10,0,NA,NA,NA
"456",7.84776253747361,"LR",5,2018-08-22,"Orbeseal",59.375,"3",2017-11-14,21.772416,281,6.51471269087253,6.51471269087253,"0",2018-10-21,60,"No Growth",NA,NA,NA,10,0,NA,NA,NA
"457",7.84776253747361,"RF",5,2018-08-22,"Orbeseal",59.375,"3",2017-11-14,21.772416,281,6.51471269087253,6.51471269087253,"0",2018-10-21,60,"No Growth",NA,"No Growth",NA,10,0,0,NA,0
"458",7.84776253747361,"RR",5,2018-08-22,"Orbeseal",59.375,"3",2017-11-14,21.772416,281,6.51471269087253,6.51471269087253,"0",2018-10-21,60,"No Growth",NA,"Staphylococcus chromogenes",NA,10,0,1,NA,1
"459",7.85243908535751,"LF",5,2018-08-15,"Orbeseal",34.9013157894737,"1",2017-08-16,18.14368,364,8.07464907506665,8.07464907506665,"0",2018-10-16,62,"No Growth",NA,"No Growth",NA,8,0,0,NA,0
"460",7.85243908535751,"LR",5,2018-08-15,"Orbeseal",34.9013157894737,"1",2017-08-16,18.14368,364,8.07464907506665,8.07464907506665,"0",2018-10-16,62,"No Growth",NA,"Bacillus sp.",NA,8,0,1,NA,1
"461",7.85243908535751,"RF",5,2018-08-15,"Orbeseal",34.9013157894737,"1",2017-08-16,18.14368,364,8.07464907506665,8.07464907506665,"0",2018-10-16,62,NA,NA,"No Growth",NA,8,NA,0,NA,NA
"462",7.85243908535751,"RR",5,2018-08-15,"Orbeseal",34.9013157894737,"1",2017-08-16,18.14368,364,8.07464907506665,8.07464907506665,"0",2018-10-16,62,"No Growth",NA,"No Growth",NA,8,0,0,NA,0
"463",7.85670679309584,"LF",2,2018-08-02,"Orbeseal",54.8355263157895,"3",2017-10-15,29.029888,291,3.87120101090789,4.06044301054642,"0",2018-09-28,57,"No Growth",NA,"No Growth",NA,1,0,0,NA,0
"464",7.85670679309584,"LR",2,2018-08-02,"Orbeseal",54.8355263157895,"3",2017-10-15,29.029888,291,3.87120101090789,4.06044301054642,"0",2018-09-28,57,"No Growth",NA,"No Growth",NA,1,0,0,NA,0
"465",7.85670679309584,"RF",2,2018-08-02,"Orbeseal",54.8355263157895,"3",2017-10-15,29.029888,291,3.87120101090789,4.06044301054642,"0",2018-09-28,57,"No Growth",NA,"No Growth",NA,1,0,0,NA,0
"466",7.85670679309584,"RR",2,2018-08-02,"Orbeseal",54.8355263157895,"3",2017-10-15,29.029888,291,3.87120101090789,4.06044301054642,"0",2018-09-28,57,"No Growth",NA,"No Growth",NA,1,0,0,NA,0
"467",7.85864065562079,"LF",5,2018-08-22,"Lockout",61.8421052631579,"3",2017-12-01,15.422128,264,4.80402104473326,7.96137020171951,"0",2018-10-15,54,"No Growth",NA,"No Growth",NA,9,0,0,NA,0
"468",7.85864065562079,"LR",5,2018-08-22,"Lockout",61.8421052631579,"3",2017-12-01,15.422128,264,4.80402104473326,7.96137020171951,"0",2018-10-15,54,"No Growth",NA,"No Growth",NA,9,0,0,NA,0
"469",7.85864065562079,"RF",5,2018-08-22,"Lockout",61.8421052631579,"3",2017-12-01,15.422128,264,4.80402104473326,7.96137020171951,"0",2018-10-15,54,"Staphylococcus chromogenes",NA,"No Growth",NA,9,1,0,1,0
"470",7.85864065562079,"RR",5,2018-08-22,"Lockout",61.8421052631579,"3",2017-12-01,15.422128,264,4.80402104473326,7.96137020171951,"0",2018-10-15,54,"No Growth",NA,"No Growth",NA,9,0,0,NA,0
"471",7.87625888230323,"LF",4,2018-08-20,"Lockout",44.7697368421053,"2",2017-11-01,48.987936,292,3.43398720448515,3.43398720448515,"0",2018-10-12,53,NA,NA,"Staphylococcus chromogenes",NA,5,NA,1,NA,NA
"472",7.87625888230323,"LR",4,2018-08-20,"Lockout",44.7697368421053,"2",2017-11-01,48.987936,292,3.43398720448515,3.43398720448515,"0",2018-10-12,53,"No Growth",NA,"Staphylococcus chromogenes",NA,5,0,1,NA,1
"473",7.87625888230323,"RF",4,2018-08-20,"Lockout",44.7697368421053,"2",2017-11-01,48.987936,292,3.43398720448515,3.43398720448515,"0",2018-10-12,53,"No Growth",NA,"No Growth",NA,5,0,0,NA,0
"474",7.87625888230323,"RR",4,2018-08-20,"Lockout",44.7697368421053,"2",2017-11-01,48.987936,292,3.43398720448515,3.43398720448515,"0",2018-10-12,53,"No Growth",NA,"Staphylococcus sciuri","Bacillus sp.",5,0,1,NA,1
"475",7.8815599170569,"LF",5,2018-08-22,"Orbeseal",31.7763157894737,"1",2017-10-27,30.844256,299,5.39362754635236,6.19847871649231,"0",2018-10-10,49,"No Growth",NA,"No Growth",NA,7,0,0,NA,0
"476",7.8815599170569,"LR",5,2018-08-22,"Orbeseal",31.7763157894737,"1",2017-10-27,30.844256,299,5.39362754635236,6.19847871649231,"0",2018-10-10,49,"No Growth",NA,"No Growth",NA,7,0,0,NA,0
"477",7.8815599170569,"RF",5,2018-08-22,"Orbeseal",31.7763157894737,"1",2017-10-27,30.844256,299,5.39362754635236,6.19847871649231,"0",2018-10-10,49,"No Growth",NA,"Bacillus sp.",NA,7,0,1,NA,1
"478",7.8815599170569,"RR",5,2018-08-22,"Orbeseal",31.7763157894737,"1",2017-10-27,30.844256,299,5.39362754635236,6.19847871649231,"0",2018-10-10,49,"No Growth",NA,"No Growth",NA,7,0,0,NA,0
"479",7.89207842124812,"LF",2,2018-06-28,"Lockout",51.4144736842105,"2",2017-05-24,20.41164,400,5.57972982598622,7.793999089504,"1",2018-08-11,44,"No Growth",NA,"No Growth",NA,6,0,0,NA,0
"480",7.89207842124812,"LR",2,2018-06-28,"Lockout",51.4144736842105,"2",2017-05-24,20.41164,400,5.57972982598622,7.793999089504,"1",2018-08-11,44,"Staphylococcus sp.",NA,"No Growth",NA,6,1,0,1,0
