"","Cow","FARMID","Enrolldate","Tx","Age","Parity","Calv1Date","MYDO","DIMDO","SCCDO","PeakSCC","CM1","Calv2Date","DPlength","RemDP","Rem2","Rem2TAR","CM2","CM2TAR"
"154",7.99057688174392,4,2018-08-20,"1",48.5855263157895,"2",2017-08-22,19.050864,363,4.72738781871234,5.52942908751142,"0",2018-10-10,51,0,1,0,0,0
"155",7.99091546309133,4,2018-08-13,"1",49.7039473684211,"2",2017-06-05,16.329312,434,4.63472898822964,7.20191631753163,"0",2018-10-09,57,0,0,100,0,100
"156",7.99260665240021,2,2018-07-19,"1",46.0855263157895,"2",2017-08-09,22.6796,344,4.68213122712422,5.71702770140622,"0",2018-09-02,45,0,0,100,0,100
"157",7.99631723179675,2,2018-06-28,"1",45.1644736842105,"2",2017-09-01,30.390664,300,5.37063802812766,6.13339804299665,"0",2018-08-16,49,0,0,100,0,100
"158",7.99967857949945,4,2018-08-20,"0",44.5723684210526,"2",2017-11-02,24.493968,291,5.04985600724954,6.29526600143965,"0",2018-10-20,61,0,1,40,0,40
"159",8.00168997809913,2,2018-07-19,"0",45.5921052631579,"2",2017-09-19,29.029888,303,3.58351893845611,6.34035930372775,"0",2018-09-04,47,0,0,100,0,100
"160",8.00936307663004,2,2018-08-02,"0",45.6578947368421,"2",2017-08-01,30.844256,366,4.20469261939097,5.03043792139244,"0",2018-09-23,52,0,0,100,0,100
"161",8.0106915391303,2,2018-06-28,"1",44.4078947368421,"2",2017-08-31,21.772416,301,5.92425579741453,6.68586094706836,"0",2018-08-14,47,0,0,100,0,100
"162",8.01135510916129,2,2018-07-12,"1",44.8684210526316,"2",2017-07-03,23.586784,374,3.52636052461616,4.68213122712422,"0",2018-09-03,53,0,0,100,0,100
"163",8.01201823915906,2,2018-08-02,"1",45.5263157894737,"2",2017-09-28,24.94756,308,4.82028156560504,5.64897423816121,"0",2018-09-14,43,0,0,100,0,100
"164",8.01433573729942,2,2018-06-28,"0",44.2105263157895,"2",2017-07-14,34.0194,349,4.68213122712422,5.37063802812766,"0",2018-08-10,43,0,0,100,0,100
"165",8.01895468315572,4,2018-08-13,"0",35.5921052631579,"1",2017-08-18,32.658624,360,3.29583686600433,3.97029191355212,"0",2018-10-01,49,0,1,9,0,9
"166",8.02191277898571,5,2018-08-15,"0",31.1842105263158,"1",2017-10-12,27.21552,307,4.51085950651685,6.60123011872888,"0",2018-09-26,42,0,0,100,0,100
"167",8.02322468471667,2,2018-07-19,"0",44.4078947368421,"2",2017-07-14,29.029888,370,2.77258872223978,3.80666248977032,"0",2018-09-05,48,0,0,100,0,100
"168",8.02551638648901,2,2018-07-26,"1",44.2763157894737,"2",2017-08-19,29.48348,341,6.34035930372775,7.03174125876313,"0",2018-09-04,40,0,0,100,0,100
"169",8.02975852044082,2,2018-07-26,"1",43.8815789473684,"2",2017-09-26,23.133192,303,4.95582705760126,4.95582705760126,"1",2018-09-21,57,0,0,100,0,100
"170",8.03171037532204,2,2018-06-28,"0",42.8618421052632,"2",2017-08-30,32.658624,302,4.47733681447821,4.47733681447821,"0",2018-08-22,55,0,0,100,0,100
"171",8.0323601479245,5,2018-08-22,"0",33.421052631579,"1",2017-10-29,19.050864,297,3.2188758248682,4.46590811865458,"0",2018-10-17,56,0,0,100,1,81
"172",8.03463103292311,2,2018-07-05,"0",42.8618421052632,"2",2017-09-05,22.226008,303,5.03043792139244,5.16478597392351,"0",2018-08-22,48,0,0,100,0,100
"173",8.0381891799732,2,2018-07-19,"1",43.0263157894737,"2",2017-09-27,13.60776,295,5.16478597392351,5.16478597392351,"0",2018-10-06,79,0,0,100,0,100
"174",8.04590874227078,5,2018-08-22,"1",57.2697368421053,"3",2017-10-24,21.772416,302,6.92067150424868,7.722677516468,"1",2018-10-18,57,0,0,100,1,37
"175",8.05515773181968,5,2018-08-15,"1",52.171052631579,"2",2017-05-04,14.514944,468,3.52636052461616,7.24565506759454,"0",2018-10-06,52,0,0,100,0,100
"176",8.05959232888755,4,2018-08-20,"1",35.1644736842105,"1",2017-08-19,38.101728,366,3.63758615972639,5.25227342804663,"0",2018-10-13,54,0,0,100,0,100
"177",8.06180227453835,5,2018-08-22,"1",44.9671052631579,"2",2017-11-10,28.122704,285,5.05624580534831,6.12029741895095,"0",2018-10-21,60,0,0,100,0,100
"178",8.0684029585697,5,2018-08-22,"1",49.8355263157895,"2",2017-06-19,23.586784,429,3.61091791264422,4.99721227376411,"0",2018-10-18,57,0,0,100,0,100
"179",8.0702808933939,5,2018-08-22,"1",43.6184210526316,"2",2017-10-27,25.401152,299,5.65248918026865,7.59689443814454,"1",2018-10-19,58,0,0,100,0,100
"180",8.07246736935477,5,2018-08-22,"1",37.0723684210526,"1",2017-09-24,24.493968,332,4.69134788222914,6.93049476595163,"0",2018-10-18,57,0,0,100,0,100
"181",8.07496035911586,5,2018-08-15,"1",34.3092105263158,"1",2017-08-11,13.60776,369,6.07534603108868,7.5963923040642,"1",2018-09-28,44,0,0,100,0,100
"182",8.07527154629746,5,2018-08-22,"1",31.0526315789474,"1",2017-10-29,24.493968,297,5.78074351579233,7.4079243225596,"0",2018-09-30,39,0,0,100,0,100
"183",8.08394570229562,5,2018-08-15,"0",40.4934210526316,"1",2017-05-29,28.122704,443,5.38449506278909,6.04025471127741,"0",2018-10-12,58,0,1,68,1,63
"184",8.08671792030391,2,2018-07-05,"1",38.7171052631579,"1",2017-03-26,20.41164,466,6.82437367004309,7.793999089504,"1",2018-09-05,62,0,0,100,1,20
"185",8.09101504171053,5,2018-08-22,"1",33.3881578947368,"1",2017-09-14,25.401152,342,4.26267987704132,5.35185813347607,"0",2018-10-11,50,0,0,100,0,100
"186",8.09407314806935,2,2018-07-05,"1",38.2565789473684,"1",2017-03-28,27.21552,464,3.40119738166216,3.58351893845611,"0",2018-09-04,61,0,0,100,0,100
"187",8.1056094022999,2,2018-07-05,"0",36.875,"1",2017-05-16,29.029888,415,4.20469261939097,4.20469261939097,"0",2018-09-01,58,0,0,100,0,100
"188",8.11552088154677,5,2018-08-15,"0",45.2302631578947,"2",2017-10-29,33.565808,290,5.27811465923052,7.64060382639363,"1",2018-10-13,59,0,0,100,0,100
"189",8.12177741916107,5,2018-08-22,"1",32.5328947368421,"1",2017-10-30,20.865232,296,3.68887945411394,5.31320597904179,"0",2018-10-13,52,0,0,100,0,100
"190",8.13064796816058,4,2018-08-20,"1",57.0065789473684,"3",2017-11-03,24.493968,290,5.15329159449778,5.46383180502561,"1",2018-10-10,51,0,0,100,0,100
"191",8.13270648969326,2,2018-08-02,"0",36.2828947368421,"1",2017-07-23,25.854744,375,6.20050917404269,6.20050917404269,"0",2018-09-18,47,0,0,100,0,100
"192",8.13476078241865,5,2018-08-15,"0",45.0657894736842,"2",2017-10-06,29.029888,313,4.70953020131233,4.70953020131233,"0",2018-10-02,48,0,0,100,0,100
"193",8.13798045445214,4,2018-08-20,"0",50.8881578947368,"2",2017-09-24,27.21552,330,4.30406509320417,6.44571981938558,"0",2018-10-13,54,0,0,100,0,100
"194",8.14002395246292,2,2018-07-26,"1",35.7894736842105,"1",2017-09-10,28.576296,319,5.50938833662798,6.54678541076052,"0",2018-09-17,53,0,0,100,0,100
"195",8.14235427684983,5,2018-08-15,"0",48.8157894736842,"2",2017-08-11,18.14368,369,4.55387689160054,6.84694313958538,"0",2018-09-27,43,0,0,100,0,100
"196",8.14322675036744,4,2018-08-20,"1",59.1118421052632,"3",2017-11-01,29.937072,292,3.46573590279973,8.33973976601914,"0",2018-10-22,63,0,0,100,0,100
"197",8.14786712992395,2,2018-07-19,"1",35.3289473684211,"1",2017-09-06,25.401152,316,5.92425579741453,5.92425579741453,"1",2018-09-24,67,0,0,100,0,100
"198",8.14902386805177,5,2018-08-15,"1",68.2236842105263,"4",2017-10-14,1.814368,305,5.31811999384422,5.605802066296,"0",2018-10-07,53,0,0,100,0,100
"199",8.15248607578024,4,2018-08-13,"1",45.1973684210526,"2",2017-10-24,35.380176,293,4.66343909411207,5.00394630594546,"0",2018-10-20,68,0,0,100,0,100
"200",8.15306194680105,4,2018-08-13,"0",33.0592105263158,"1",2017-10-21,19.050864,296,2.89037175789616,3.52636052461616,"0",2018-10-14,62,0,0,100,0,100
"201",8.15392513200786,2,2018-07-12,"1",34.7368421052632,"1",2017-08-14,24.040376,332,3.40119738166216,4.06044301054642,"1",2018-09-16,66,0,0,100,0,100
"202",8.15679704667565,5,2018-08-15,"1",75.9210526315789,"4",2017-07-06,36.28736,405,6.15909538849193,6.15909538849193,"0",2018-10-02,48,0,0,100,0,100
"203",8.15737044118677,5,2018-08-15,"1",37.3684210526316,"1",2017-05-30,22.6796,442,3.66356164612965,6.46769872610435,"0",2018-10-03,49,0,0,100,0,100
"204",8.15851624480683,5,2018-08-15,"1",79.6381578947368,"4",2017-10-09,20.865232,310,8.32020459757888,8.32020459757888,"0",2018-09-29,45,0,0,100,0,100
"205",8.16023249236769,2,2018-08-02,"0",35.1973684210526,"1",2017-10-28,26.761928,278,5.71702770140622,6.96318998587024,"1",2018-10-04,63,0,0,100,0,100
"206",8.16223106548118,2,2018-07-05,"1",34.1118421052632,"1",2017-09-06,30.390664,302,3.40119738166216,3.40119738166216,"0",2018-09-02,59,0,0,100,0,100
"207",8.16536363247398,2,2018-06-28,"0",33.75,"1",2017-08-17,21.318824,315,4.75359019110636,5.09375020080676,"1",2018-08-27,60,0,0,100,0,100
"208",8.16706817834124,2,2018-07-05,"1",33.8815789473684,"1",2017-08-23,28.122704,316,2.63905732961526,4.47733681447821,"0",2018-08-31,57,0,0,100,0,100
"209",8.17103418920548,2,2018-06-28,"1",33.4539473684211,"1",2017-09-02,34.472992,299,3.04452243772342,4.27666611901606,"0",2018-08-22,55,0,0,100,1,8
"210",8.17301131172497,2,2018-07-12,"1",33.7828947368421,"1",2017-08-14,26.761928,332,5.57972982598622,6.20050917404269,"0",2018-09-06,56,0,0,100,0,100
"211",8.17385745477362,2,2018-08-02,"0",34.4078947368421,"1",2017-10-29,32.205032,277,2.94443897916644,4.61512051684126,"0",2018-10-01,60,0,0,100,0,100
"212",8.1744211526465,2,2018-06-28,"0",33.1578947368421,"1",2017-09-07,34.0194,294,4.00733318523247,4.00733318523247,"0",2018-08-23,56,0,0,100,0,100
"213",8.1758290087146,4,2018-08-13,"1",33.8815789473684,"1",2017-10-21,32.658624,296,5.85507192220243,6.35957386867238,"0",2018-10-11,59,0,0,100,0,100
"214",8.1763915966338,2,2018-07-05,"1",33.1578947368421,"1",2017-08-19,34.926584,320,6.13339804299665,7.30921236569276,"1",2018-09-04,61,0,0,100,1,3
"215",8.17779668327778,2,2018-07-05,"0",33.0263157894737,"1",2017-09-12,22.226008,296,3.73766961828337,4.54329478227,"0",2018-09-01,58,0,0,100,0,100
"216",8.17835816560584,4,2018-08-13,"0",74.5065789473684,"4",2017-09-17,32.658624,330,4.29045944114839,5.39816270151775,"0",2018-10-11,59,0,0,100,0,100
"217",8.1789193328484,2,2018-07-12,"0",33.0921052631579,"1",2017-09-17,26.761928,298,3.13549421592915,3.66356164612965,"0",2018-09-18,68,0,0,100,0,100
"218",8.18172045512811,4,2018-08-20,"1",54.2763157894737,"2",2017-09-28,13.60776,326,3.87120101090789,4.21950770517611,"0",2018-10-12,53,0,0,100,0,100
"219",8.18339736999843,2,2018-07-12,"0",32.8618421052632,"1",2017-10-03,29.029888,282,4.40671924726425,5.03043792139244,"0",2018-09-03,53,0,0,100,0,100
"220",8.18451375303372,2,2018-07-19,"1",33.0592105263158,"1",2017-09-04,29.029888,318,7.37838371299671,7.37838371299671,"0",2018-09-13,56,0,0,100,1,78
"221",8.18590748148232,2,2018-07-12,"0",32.6315789473684,"1",2017-09-11,28.122704,304,2.63905732961526,3.46573590279973,"0",2018-09-07,57,0,0,100,1,5
"222",8.18618599422608,2,2018-07-05,"0",32.4013157894737,"1",2017-10-06,32.205032,272,3.3322045101752,3.87120101090789,"0",2018-09-08,65,0,0,100,0,100
"223",8.1886891244442,2,2018-07-19,"0",32.6644736842105,"1",2017-09-04,27.21552,318,5.09375020080676,5.37063802812766,"0",2018-09-20,63,0,0,100,1,14
"224",8.18952211074809,2,2018-06-28,"1",31.9078947368421,"1",2017-09-26,26.308336,275,3.87120101090789,4.06044301054642,"0",2018-08-25,58,0,0,100,0,100
"225",8.19035440376326,2,2018-07-05,"1",32.0723684210526,"1",2017-09-09,29.029888,299,7.03174125876313,7.03174125876313,"1",2018-09-06,63,0,0,100,0,100
"226",8.1934002319521,2,2018-07-26,"1",32.5,"1",2017-10-26,36.28736,273,2.99573227355399,4.27666611901606,"0",2018-09-22,58,0,0,100,0,100
"227",8.19643681123503,2,2018-07-05,"0",31.3815789473684,"1",2017-10-05,26.761928,273,2.89037175789616,4.61512051684126,"0",2018-09-09,66,0,0,100,0,100
"228",8.19671240721307,2,2018-07-12,"1",31.5131578947368,"1",2017-09-16,27.669112,299,2.63905732961526,3.58351893845611,"0",2018-09-08,58,0,0,100,0,100
"229",8.1978140322212,2,2018-07-12,"0",31.4473684210526,"1",2017-10-02,28.576296,283,3.40119738166216,4.47733681447821,"0",2018-09-12,62,0,0,100,0,100
"230",8.19863945529737,2,2018-06-28,"1",30.8552631578947,"1",2017-09-07,26.761928,294,3.66356164612965,4.00733318523247,"0",2018-08-24,57,0,0,100,0,100
"231",8.20056279700856,2,2018-07-19,"0",31.3815789473684,"1",2017-10-17,26.308336,275,2.63905732961526,3.17805383034795,"0",2018-09-13,56,0,0,100,0,100
"232",8.20248244657654,4,2018-08-20,"0",51.0855263157895,"2",2017-06-13,16.329312,433,4.97673374242057,5.73979291217923,"0",2018-10-13,54,0,0,100,0,100
"233",8.20439841814938,2,2018-07-05,"1",30.7565789473684,"1",2017-09-11,25.401152,297,5.23644196282995,5.23644196282995,"0",2018-08-31,57,0,0,100,0,100
"234",8.20549161312024,2,2018-07-19,"1",31.0855263157895,"1",2017-09-24,31.75144,298,5.99396142730657,6.06378520868761,"0",2018-09-19,62,0,0,100,0,100
"235",8.20740183337636,2,2018-07-12,"1",30.7565789473684,"1",2017-10-08,23.133192,277,5.30330490805908,5.30330490805908,"0",2018-09-10,60,0,0,100,0,100
"236",8.20767442435528,2,2018-07-05,"0",30.4934210526316,"1",2017-09-08,24.493968,300,4.89034912822175,5.37063802812766,"0",2018-09-02,59,0,0,100,0,100
"237",8.20903626577507,2,2018-07-12,"1",30.6578947368421,"1",2017-09-19,32.205032,296,2.63905732961526,4.34380542185368,"0",2018-09-05,55,0,0,100,1,1
"238",8.21121136179302,2,2018-07-26,"0",30.9868421052632,"1",2017-09-11,22.226008,318,3.66356164612965,5.23644196282995,"0",2018-09-29,65,0,0,100,1,45
"239",8.21229713822977,2,2018-07-19,"1",30.7236842105263,"1",2017-10-20,32.658624,272,2.63905732961526,3.52636052461616,"0",2018-09-26,69,0,0,100,0,100
"240",8.2147358333823,5,2018-08-15,"0",70.0657894736842,"3",2017-10-07,26.308336,312,6.01126717440416,6.01126717440416,"0",2018-10-19,65,0,0,100,0,100
"241",8.21635833238616,2,2018-07-26,"0",30.6578947368421,"1",2017-10-02,25.854744,297,3.3322045101752,5.37063802812766,"0",2018-09-28,64,0,0,100,1,15
"242",8.21878715560148,2,2018-06-28,"1",29.6052631578947,"1",2017-09-21,28.122704,280,4.75359019110636,4.75359019110636,"0",2018-08-03,36,0,1,4,1,0
"243",8.22013395715186,2,2018-07-05,"1",29.7697368421053,"1",2017-09-15,29.029888,293,4.34380542185368,6.20050917404269,"0",2018-09-03,60,0,0,100,0,100
"244",8.22067217029725,4,2018-08-20,"1",36.3157894736842,"1",2017-08-21,35.380176,364,2.63905732961526,4.77912349311153,"0",2018-10-14,55,0,0,100,0,100
"245",8.22094116828139,2,2018-07-26,"1",30.3947368421053,"1",2017-10-03,29.937072,296,4.47733681447821,4.89034912822175,"0",2018-09-26,62,0,0,100,0,100
"246",8.22121009392507,2,2018-07-19,"0",30.1315789473684,"1",2017-10-08,25.401152,284,2.63905732961526,4.40671924726425,"0",2018-09-21,64,0,0,100,0,100
"247",8.2445967563825,4,2018-08-13,"0",77.2697368421053,"4",2017-07-14,24.493968,395,6.82219739062049,6.82219739062049,"0",2018-10-11,59,0,0,100,0,100
"248",8.2451219664786,4,2018-08-13,"1",33.125,"1",2017-10-22,32.658624,295,5.82008293035236,7.75448154747038,"0",2018-10-12,60,0,0,100,0,100
"249",8.25894046298846,5,2018-08-15,"0",45.4605263157895,"2",2017-09-17,5.443104,332,6.3491389913798,6.67076632084587,"0",2018-10-12,58,0,1,26,1,25
"250",8.26255897301066,4,2018-08-13,"1",32.3355263157895,"1",2017-10-22,29.937072,295,3.17805383034795,6.7428806357919,"0",2018-10-12,60,0,0,100,0,100
"251",8.26642147298455,4,2018-08-20,"1",112.598684210526,"4",2017-09-23,35.380176,331,5.25749537202778,5.4510384535657,"0",2018-10-17,58,0,0,100,0,100
"252",8.26975694753298,4,2018-08-20,"1",106.25,"4",2017-10-28,27.21552,296,5.67675380226828,7.45529848568329,"0",2018-10-18,59,0,0,100,0,100
"253",8.27512163021651,4,2018-08-13,"1",32.8947368421053,"1",2017-10-22,38.101728,295,5.98896141688986,6.52209279817015,"1",2018-10-10,58,0,0,100,0,100
"254",8.27690348126706,4,2018-08-20,"0",37.6973684210526,"1",2017-05-11,29.937072,466,4.06044301054642,4.61512051684126,"0",2018-10-22,63,0,0,100,0,100
"255",8.28778002708843,4,2018-08-20,"0",50.1315789473684,"2",2017-07-18,27.21552,398,5.08759633523238,7.18916773842032,"0",2018-10-16,57,0,0,100,0,100
"256",8.28803156777646,5,2018-08-15,"1",72.8947368421053,"4",2017-09-17,22.6796,332,8.43468076984177,8.43468076984177,"1",2018-10-07,53,0,0,100,0,100
"257",8.29579811063615,4,2018-08-13,"0",45.6907894736842,"2",2017-09-19,27.21552,328,4.70953020131233,6.361302477573,"1",2018-10-14,62,0,0,100,1,9
"258",8.33591109419694,4,2018-08-13,"1",47.5657894736842,"2",2017-10-25,35.380176,292,4.26267987704132,6.1527326947041,"0",2018-10-10,58,0,0,100,0,100
"259",8.33997857199043,5,2018-08-15,"1",53.0921052631579,"2",2017-11-02,29.937072,286,6.41345895716736,6.41345895716736,"0",2018-10-07,53,0,0,100,0,100
"260",8.34117174717076,4,2018-08-20,"0",35.5921052631579,"1",2017-08-25,29.937072,360,4.44265125649032,5.01063529409626,"0",2018-10-14,55,0,0,100,0,100
"261",8.34545542816193,4,2018-08-20,"1",34.2434210526316,"1",2017-08-25,29.937072,360,4.35670882668959,5.97380961186926,"0",2018-10-23,64,0,0,100,0,100
"262",8.35514473946184,4,2018-08-20,"1",64.4736842105263,"3",2017-07-18,16.329312,398,5.4553211153577,6.08904487544685,"1",2018-10-17,58,0,0,100,0,100
"263",8.35678966992321,5,2018-08-15,"0",45.2631578947368,"2",2017-09-25,26.308336,324,4.78749174278205,4.78749174278205,"0",2018-09-28,44,0,0,100,0,100
"264",8.36287583103188,5,2018-08-15,"0",31.3486842105263,"1",2017-10-17,29.029888,302,7.22256601882217,7.22256601882217,"1",2018-10-04,50,0,0,100,0,100
"265",8.36730010184162,5,2018-08-22,"1",35.296052631579,"1",2017-07-31,20.865232,387,4.45434729625351,5.2040066870768,"0",2018-10-24,63,0,0,100,0,100
"266",8.36985260351753,4,2018-08-13,"1",36.9736842105263,"1",2017-10-23,46.266384,294,3.49650756146648,4.00733318523247,"0",2018-09-30,48,0,0,100,0,100
"267",8.3707791729607,5,2018-08-15,"0",46.6447368421053,"2",2017-11-01,25.401152,287,3.61091791264422,7.30182234213793,"1",2018-10-03,49,0,0,100,0,100
"268",8.37632063253482,5,2018-08-15,"1",50.8223684210526,"2",2017-10-27,32.658624,292,4.7361984483945,4.82028156560504,"0",2018-10-13,59,0,0,100,0,100
"269",8.37930948405285,4,2018-08-13,"0",32.6973684210526,"1",2017-10-24,29.937072,293,3.43398720448515,4.78749174278205,"0",2018-10-12,60,0,0,100,0,100
"270",8.37976851550457,5,2018-08-15,"0",35.1973684210526,"1",2017-09-17,24.493968,332,3.91202300542815,4.96284463025991,"0",2018-09-26,42,0,0,100,0,100
"271",8.38114434695296,5,2018-08-15,"0",90.4605263157895,"4",2017-11-10,22.6796,278,4.72738781871234,5.66296048013595,"0",2018-10-24,70,0,0,100,0,100
"272",8.38251828808963,5,2018-08-15,"1",32.8618421052632,"1",2017-08-31,15.422128,349,5.85793315448346,7.70751219460034,"1",2018-09-30,46,0,0,100,0,100
"273",8.39162996844089,4,2018-08-13,"0",51.6776315789474,"2",2017-08-16,13.60776,362,6.0330862217988,6.90475076996184,"0",2018-10-21,69,0,0,100,0,100
"274",8.40088406901585,5,2018-08-15,"1",31.2828947368421,"1",2017-10-17,28.122704,302,3.3322045101752,6.22257626807137,"0",2018-09-27,43,0,0,100,0,100
"275",8.40581460343285,5,2018-08-15,"0",18.0263157894737,"2",2017-08-28,24.493968,352,4.91265488573605,5.34710753071747,"0",2018-10-08,54,0,1,46,0,46
"276",8.41980084540759,5,2018-08-15,"1",44.3421052631579,"2",2017-10-31,29.937072,288,5.04985600724954,5.04985600724954,"0",2018-10-02,48,0,0,100,0,100
"277",8.43076346341785,4,2018-08-20,"0",80.9539473684211,"4",2017-10-30,34.0194,294,4.9416424226093,6.77078942390898,"1",2018-10-21,62,0,0,100,0,100
"278",8.43750042250699,4,2018-08-13,"0",31.9078947368421,"1",2017-10-24,13.60776,293,5.66296048013595,6.47389069635227,"0",2018-09-29,47,0,0,100,0,100
"279",8.439663988907,4,2018-08-13,"0",34.9671052631579,"1",2017-08-27,13.60776,351,5.27811465923052,5.64897423816121,"0",2018-10-03,51,0,0,100,0,100
"280",8.44009614103127,4,2018-08-20,"0",57.2697368421053,"3",2017-10-30,27.21552,294,5.44673737166631,5.6937321388027,"1",2018-10-20,61,0,0,100,0,100
"281",8.45638105201948,4,2018-08-20,"1",69.1776315789474,"4",2017-10-30,32.658624,294,1.94591014905531,6.30261897574491,"0",2018-10-14,55,0,0,100,0,100
"282",8.45765547870004,4,2018-08-20,"1",37.0723684210526,"1",2017-07-21,40.82328,395,0,4.66343909411207,"0",2018-10-19,60,0,0,100,0,100
"283",8.45935219172639,5,2018-08-15,"0",82.7302631578947,"4",2017-10-02,24.493968,317,5.61677109766657,9.21034037197618,"1",2018-10-01,47,0,0,100,1,3
"284",8.46400336290212,4,2018-08-13,"0",33.5855263157895,"1",2017-10-25,40.82328,292,3.40119738166216,5.71702770140622,"0",2018-10-06,54,0,0,100,0,100
"285",8.47031120551611,4,2018-08-13,"1",32.4671052631579,"1",2017-10-25,34.0194,292,5.4249500174814,5.4249500174814,"0",2018-10-14,62,0,0,100,0,100
"286",8.48011418317482,4,2018-08-20,"1",70.3289473684211,"4",2017-11-03,27.21552,290,4.99721227376411,8.2393294279018,"1",2018-10-21,62,0,0,100,0,100
"287",8.50228257868048,4,2018-08-13,"1",32.0065789473684,"1",2017-10-25,32.658624,292,4.15888308335967,4.9416424226093,"0",2018-10-10,58,0,0,100,0,100
"288",8.50370260123374,4,2018-08-13,"0",51.0197368421053,"2",2017-07-14,13.60776,395,6.0282785202307,6.86589107488344,"0",2018-10-11,59,0,1,33,0,33
"289",8.5039052970893,4,2018-08-20,"0",47.3026315789474,"2",2017-09-23,20.41164,331,5.06890420222023,6.47850964220857,"0",2018-10-16,57,0,0,100,0,100
"290",8.50633444808136,4,2018-08-20,"1",59.375,"3",2017-11-03,34.0194,290,4.55387689160054,5.53733426701854,"0",2018-10-23,64,0,0,100,0,100
"291",8.52178264375005,4,2018-08-13,"1",31.9078947368421,"1",2017-10-25,38.101728,292,2.63905732961526,4.8283137373023,"0",2018-10-12,60,0,0,100,0,100
"292",8.52595469708481,4,2018-08-13,"1",44.5723684210526,"2",2017-10-26,13.60776,291,5.03043792139244,6.11368217983223,"0",2018-10-12,60,0,1,67,0,67
"293",8.52833093582669,5,2018-08-15,"1",30.7894736842105,"1",2017-10-19,25.401152,300,3.87120101090789,3.87120101090789,"0",2018-10-04,50,0,0,100,0,100
"294",8.53050420547591,5,2018-08-15,"0",117.039473684211,"4",2017-06-22,18.14368,419,6.07073772800249,7.1929342212158,"1",2018-09-28,44,0,0,100,0,100
"295",8.53738789870176,5,2018-08-15,"0",61.2828947368421,"3",2017-10-03,26.308336,316,4.9416424226093,4.9416424226093,"0",2018-10-02,48,0,0,100,0,100
"296",8.53797573059877,4,2018-08-20,"0",59.5723684210526,"3",2017-11-03,27.21552,290,3.87120101090789,7.4599147662411,"0",2018-10-06,47,0,0,100,0,100
"297",8.53895468319775,4,2018-08-13,"0",63.125,"3",2017-10-22,38.101728,295,4.8283137373023,5.02388052084628,"0",2018-10-10,58,0,0,100,0,100
"298",8.56445838388335,5,2018-08-15,"1",87.5657894736842,"4",2017-09-18,22.6796,331,6.3919171133926,6.3919171133926,"0",2018-10-05,51,0,0,100,0,100
"299",8.56483984488359,4,2018-08-13,"1",32.5328947368421,"1",2017-10-26,24.493968,291,4.58496747867057,6.2841341610708,"0",2018-10-05,53,0,0,100,0,100
"300",8.56693528331105,4,2018-08-13,"0",37.2039473684211,"1",2017-10-26,32.658624,291,3.91202300542815,5.99146454710798,"0",2018-09-19,37,0,0,100,1,48
"301",8.56712556016445,4,2018-08-13,"1",33.2565789473684,"1",2017-10-26,40.82328,291,6.60394382460047,7.24779258176785,"0",2018-10-07,55,0,0,100,0,100
"302",8.56750600528983,4,2018-08-13,"0",46.1513157894737,"2",2017-10-24,34.0194,293,4.62497281328427,6.34212141872115,"0",2018-10-07,55,0,0,100,0,100
"303",8.57016507618234,4,2018-08-20,"0",44.5065789473684,"2",2017-10-29,27.21552,295,5.18738580584075,5.82600010738045,"0",2018-10-22,63,0,0,100,0,100
"304",8.57035473953047,4,2018-08-13,"1",32.1381578947368,"1",2017-10-27,29.937072,290,4.51085950651685,8.03947991910045,"0",2018-10-09,57,0,0,100,0,100
"305",8.57243866564222,4,2018-08-20,"1",56.0526315789474,"3",2017-10-31,34.0194,293,4.7361984483945,7.22402480828583,"0",2018-10-12,53,0,0,100,0,100
"306",8.57262789830434,4,2018-08-13,"1",47.1381578947368,"2",2017-09-20,19.050864,327,6.06610809010375,7.09007683577609,"0",2018-10-14,62,0,0,100,0,100
"307",8.57281709516423,4,2018-08-20,"1",69.7039473684211,"4",2017-11-03,24.493968,290,6.01126717440416,7.42892719480227,"0",2018-10-21,62,0,0,100,0,100
"308",8.57734711423598,4,2018-08-13,"0",31.6118421052632,"1",2017-10-27,32.658624,290,4.14313472639153,4.81218435537242,"1",2018-10-05,53,0,0,100,0,100
"309",8.579980179515,4,2018-08-20,"0",63.2565789473684,"3",2017-09-28,34.0194,326,5.34233425196481,5.78382518232974,"1",2018-10-14,55,0,1,80,0,80
"310",8.58653266949485,5,2018-08-15,"1",30.9210526315789,"1",2017-10-20,27.21552,299,4.23410650459726,5.23644196282995,"0",2018-09-30,46,0,0,100,0,100
"311",8.59192953753026,4,2018-08-20,"0",31.9078947368421,"1",2017-10-28,32.658624,296,3.93182563272433,3.93182563272433,"0",2018-10-10,51,0,0,100,0,100
"312",8.59692815943509,4,2018-08-20,"0",88.9144736842105,"4",2017-06-16,13.60776,430,5.52942908751142,7.89766815072691,"1",2018-10-20,61,0,1,4,0,4
"313",8.59932602095476,5,2018-08-15,"1",45.0657894736842,"2",2017-11-05,24.493968,283,5.42934562895444,6.89467003943348,"1",2018-10-22,68,0,1,81,1,4
"314",8.60079877527103,4,2018-08-20,"0",34.5723684210526,"1",2017-10-28,43.544832,296,2.83321334405622,3.40119738166216,"0",2018-10-13,54,0,0,100,0,100
"315",8.60226936377136,5,2018-08-15,"1",60.8552631578947,"3",2017-08-31,27.21552,349,4.67282883446191,6.88448665204278,"1",2018-10-01,47,0,0,100,0,100
